Price,year,month,day
2.87,2012,6,27
2.81,2012,6,28
2.74,2012,6,29
2.73,2012,7,2
2.78,2012,7,3
2.9,2012,7,5
2.94,2012,7,6
2.79,2012,7,9
2.87,2012,7,10
2.72,2012,7,11
2.83,2012,7,12
2.88,2012,7,13
2.92,2012,7,16
2.83,2012,7,17
2.84,2012,7,18
2.99,2012,7,19
3.03,2012,7,20
3.05,2012,7,23
3.16,2012,7,24
3.19,2012,7,25
3.13,2012,7,26
3.1,2012,7,27
3.14,2012,7,30
3.2,2012,7,31
3.2,2012,8,1
3.16,2012,8,2
2.91,2012,8,3
2.9,2012,8,6
2.99,2012,8,7
2.97,2012,8,8
2.89,2012,8,9
2.84,2012,8,10
2.77,2012,8,13
2.79,2012,8,14
2.82,2012,8,15
2.78,2012,8,16
2.7,2012,8,17
2.75,2012,8,20
2.8,2012,8,21
2.8,2012,8,22
2.81,2012,8,23
2.81,2012,8,24
2.8,2012,8,27
2.71,2012,8,28
2.64,2012,8,29
2.72,2012,8,30
2.72,2012,8,31
2.81,2012,9,4
2.87,2012,9,5
2.85,2012,9,6
2.73,2012,9,7
2.66,2012,9,10
2.82,2012,9,11
2.96,2012,9,12
3.01,2012,9,13
2.94,2012,9,14
2.83,2012,9,17
2.74,2012,9,18
2.7,2012,9,19
2.76,2012,9,20
2.76,2012,9,21
2.82,2012,9,24
2.84,2012,9,25
2.92,2012,9,26
3.01,2012,9,27
3.08,2012,9,28
3.19,2012,10,1
3.21,2012,10,2
3.21,2012,10,3
3.23,2012,10,4
3.26,2012,10,5
3.18,2012,10,8
3.18,2012,10,9
3.26,2012,10,10
3.28,2012,10,11
3.38,2012,10,12
3.35,2012,10,15
3.27,2012,10,16
3.24,2012,10,17
3.28,2012,10,18
3.43,2012,10,19
3.49,2012,10,22
3.34,2012,10,23
3.43,2012,10,24
3.39,2012,10,25
3.38,2012,10,26
3.4,2012,10,29
3.42,2012,10,30
3.5,2012,10,31
3.5,2012,11,1
3.4,2012,11,2
3.34,2012,11,5
3.41,2012,11,6
3.47,2012,11,7
3.45,2012,11,8
3.33,2012,11,9
3.4,2012,11,12
3.57,2012,11,13
3.66,2012,11,14
3.63,2012,11,15
3.46,2012,11,16
3.63,2012,11,19
3.62,2012,11,20
3.59,2012,11,21
3.59,2012,11,23
3.75,2012,11,26
3.77,2012,11,27
3.71,2012,11,28
3.61,2012,11,29
3.46,2012,11,30
3.44,2012,12,3
3.38,2012,12,4
3.41,2012,12,5
3.48,2012,12,6
3.33,2012,12,7
3.35,2012,12,10
3.39,2012,12,11
3.33,2012,12,12
3.27,2012,12,13
3.15,2012,12,14
3.2,2012,12,17
3.29,2012,12,18
3.25,2012,12,19
3.35,2012,12,20
3.42,2012,12,21
3.3,2012,12,24
3.35,2012,12,26
3.31,2012,12,27
3.4,2012,12,28
3.43,2012,12,31
3.3,2013,1,2
3.19,2013,1,3
3.2,2013,1,4
3.3,2013,1,7
3.21,2013,1,8
3.14,2013,1,9
3.08,2013,1,10
3.18,2013,1,11
3.39,2013,1,14
3.4,2013,1,15
3.43,2013,1,16
3.44,2013,1,17
3.54,2013,1,18
3.63,2013,1,22
3.53,2013,1,23
3.56,2013,1,24
3.42,2013,1,25
3.25,2013,1,28
3.14,2013,1,29
3.24,2013,1,30
3.33,2013,1,31
3.34,2013,2,1
3.27,2013,2,4
3.34,2013,2,5
3.41,2013,2,6
3.39,2013,2,7
3.26,2013,2,8
3.2,2013,2,11
3.3,2013,2,12
3.29,2013,2,13
3.3,2013,2,14
3.19,2013,2,15
3.23,2013,2,19
3.34,2013,2,20
3.29,2013,2,21
3.27,2013,2,22
3.42,2013,2,25
3.46,2013,2,26
3.49,2013,2,27
3.48,2013,2,28
3.54,2013,3,1
3.53,2013,3,4
3.63,2013,3,5
3.57,2013,3,6
3.54,2013,3,7
3.57,2013,3,8
3.64,2013,3,11
3.71,2013,3,12
3.72,2013,3,13
3.74,2013,3,14
3.89,2013,3,15
3.98,2013,3,18
3.96,2013,3,19
3.97,2013,3,20
4.01,2013,3,21
4.01,2013,3,22
4.08,2013,3,25
3.99,2013,3,26
4.08,2013,3,27
4.03,2013,3,28
3.97,2013,4,1
4.07,2013,4,2
4,2013,4,3
3.94,2013,4,4
3.98,2013,4,5
4.18,2013,4,8
4.08,2013,4,9
4.07,2013,4,10
4.11,2013,4,11
4.21,2013,4,12
4.23,2013,4,15
4.19,2013,4,16
4.24,2013,4,17
4.23,2013,4,18
4.38,2013,4,19
4.33,2013,4,22
4.27,2013,4,23
4.25,2013,4,24
4.19,2013,4,25
4.16,2013,4,26
4.28,2013,4,29
4.3,2013,4,30
4.31,2013,5,1
4.28,2013,5,2
3.98,2013,5,3
3.93,2013,5,6
3.88,2013,5,7
3.86,2013,5,8
3.87,2013,5,9
3.9,2013,5,10
3.87,2013,5,13
3.93,2013,5,14
4.03,2013,5,15
4.01,2013,5,16
3.89,2013,5,17
4.1,2013,5,20
4.13,2013,5,21
4.16,2013,5,22
4.15,2013,5,23
4.15,2013,5,24
4.19,2013,5,28
4.15,2013,5,29
4.12,2013,5,30
4.02,2013,5,31
4,2013,6,3
4,2013,6,4
3.99,2013,6,5
3.93,2013,6,6
3.79,2013,6,7
3.85,2013,6,10
3.77,2013,6,11
3.74,2013,6,12
3.73,2013,6,13
3.76,2013,6,14
3.78,2013,6,17
3.9,2013,6,18
3.93,2013,6,19
3.9,2013,6,20
3.85,2013,6,21
3.81,2013,6,24
3.77,2013,6,25
3.72,2013,6,26
3.73,2013,6,27
3.57,2013,6,28
3.52,2013,7,1
3.58,2013,7,2
3.54,2013,7,3
3.52,2013,7,5
3.65,2013,7,8
3.69,2013,7,9
3.69,2013,7,10
3.64,2013,7,11
3.61,2013,7,12
3.67,2013,7,15
3.69,2013,7,16
3.67,2013,7,17
3.66,2013,7,18
3.78,2013,7,19
3.71,2013,7,22
3.68,2013,7,23
3.7,2013,7,24
3.68,2013,7,25
3.59,2013,7,26
3.49,2013,7,29
3.48,2013,7,30
3.46,2013,7,31
3.44,2013,8,1
3.39,2013,8,2
3.33,2013,8,5
3.35,2013,8,6
3.32,2013,8,7
3.27,2013,8,8
3.32,2013,8,9
3.34,2013,8,12
3.34,2013,8,13
3.36,2013,8,14
3.34,2013,8,15
3.35,2013,8,16
3.46,2013,8,19
3.48,2013,8,20
3.51,2013,8,21
3.52,2013,8,22
3.5,2013,8,23
3.55,2013,8,26
3.5,2013,8,27
3.54,2013,8,28
3.58,2013,8,29
3.57,2013,8,30
3.64,2013,9,3
3.68,2013,9,4
3.7,2013,9,5
3.55,2013,9,6
3.62,2013,9,9
3.65,2013,9,10
3.6,2013,9,11
3.57,2013,9,12
3.6,2013,9,13
3.64,2013,9,16
3.77,2013,9,17
3.72,2013,9,18
3.73,2013,9,19
3.68,2013,9,20
3.66,2013,9,23
3.59,2013,9,24
3.52,2013,9,25
3.49,2013,9,26
3.51,2013,9,27
3.48,2013,9,30
3.56,2013,10,1
3.63,2013,10,2
3.58,2013,10,3
3.57,2013,10,4
3.62,2013,10,7
3.72,2013,10,8
3.7,2013,10,9
3.74,2013,10,10
3.74,2013,10,11
3.82,2013,10,14
3.83,2013,10,15
3.84,2013,10,16
3.75,2013,10,17
3.72,2013,10,18
3.77,2013,10,21
3.7,2013,10,22
3.66,2013,10,23
3.65,2013,10,24
3.69,2013,10,25
3.61,2013,10,28
3.57,2013,10,29
3.55,2013,10,30
3.57,2013,10,31
3.45,2013,11,1
3.38,2013,11,4
3.37,2013,11,5
3.46,2013,11,6
3.59,2013,11,7
3.54,2013,11,8
3.62,2013,11,11
3.69,2013,11,12
3.69,2013,11,13
3.52,2013,11,14
3.56,2013,11,15
3.71,2013,11,18
3.63,2013,11,19
3.63,2013,11,20
3.68,2013,11,21
3.78,2013,11,22
3.85,2013,11,25
3.87,2013,11,26
3.87,2013,11,27
3.87,2013,11,29
3.85,2013,12,2
3.84,2013,12,3
3.89,2013,12,4
3.97,2013,12,5
4.15,2013,12,6
4.24,2013,12,9
4.24,2013,12,10
4.24,2013,12,11
4.4,2013,12,12
4.44,2013,12,13
4.21,2013,12,16
4.2,2013,12,17
4.25,2013,12,18
4.25,2013,12,19
4.35,2013,12,20
4.52,2013,12,23
4.52,2013,12,24
4.4,2013,12,26
4.34,2013,12,27
4.41,2013,12,30
4.31,2013,12,31
4.32,2014,1,2
4.39,2014,1,3
4.5,2014,1,6
4.58,2014,1,7
4.36,2014,1,8
4.15,2014,1,9
3.95,2014,1,10
4.19,2014,1,13
4.36,2014,1,14
4.45,2014,1,15
4.55,2014,1,16
4.39,2014,1,17
4.61,2014,1,21
4.92,2014,1,22
5.64,2014,1,23
5.17,2014,1,24
5.66,2014,1,27
5.25,2014,1,28
5.23,2014,1,29
5.27,2014,1,30
5.04,2014,1,31
5.04,2014,2,3
5.78,2014,2,4
8.12,2014,2,5
6.9,2014,2,6
5.92,2014,2,7
8.15,2014,2,10
7.75,2014,2,11
5.96,2014,2,12
5.34,2014,2,13
5.54,2014,2,14
5.8,2014,2,18
6,2014,2,19
5.96,2014,2,20
6.24,2014,2,21
6.08,2014,2,24
5.21,2014,2,25
4.81,2014,2,26
4.61,2014,2,27
4.8,2014,2,28
7.09,2014,3,3
7.98,2014,3,4
6.46,2014,3,5
4.89,2014,3,6
4.78,2014,3,7
4.67,2014,3,10
4.67,2014,3,11
4.72,2014,3,12
4.41,2014,3,13
4.4,2014,3,14
4.57,2014,3,17
4.42,2014,3,18
4.43,2014,3,19
4.39,2014,3,20
4.33,2014,3,21
4.42,2014,3,24
4.53,2014,3,25
4.44,2014,3,26
4.39,2014,3,27
4.5,2014,3,28
4.48,2014,3,31
4.39,2014,4,1
4.39,2014,4,2
4.51,2014,4,3
4.49,2014,4,4
4.58,2014,4,7
4.57,2014,4,8
4.67,2014,4,9
4.67,2014,4,10
4.67,2014,4,11
4.64,2014,4,14
4.69,2014,4,15
4.64,2014,4,16
4.64,2014,4,17
4.76,2014,4,21
4.76,2014,4,22
4.81,2014,4,23
4.81,2014,4,24
4.83,2014,4,25
4.72,2014,4,28
4.78,2014,4,29
4.79,2014,4,30
4.79,2014,5,1
4.73,2014,5,2
4.73,2014,5,5
4.8,2014,5,6
4.82,2014,5,7
4.77,2014,5,8
4.59,2014,5,9
4.52,2014,5,12
4.47,2014,5,13
4.47,2014,5,14
4.42,2014,5,15
4.42,2014,5,16
4.54,2014,5,19
4.53,2014,5,20
4.57,2014,5,21
4.57,2014,5,22
4.4,2014,5,23
4.4,2014,5,27
4.56,2014,5,28
4.63,2014,5,29
4.49,2014,5,30
4.49,2014,6,2
4.62,2014,6,3
4.62,2014,6,4
4.66,2014,6,5
4.66,2014,6,6
4.67,2014,6,9
4.67,2014,6,10
4.51,2014,6,11
4.51,2014,6,12
4.7,2014,6,13
4.71,2014,6,16
4.68,2014,6,17
4.68,2014,6,18
4.67,2014,6,19
4.53,2014,6,20
4.53,2014,6,23
4.49,2014,6,24
4.58,2014,6,25
4.58,2014,6,26
4.39,2014,6,27
4.39,2014,6,30
4.47,2014,7,1
4.47,2014,7,2
4.31,2014,7,3
4.31,2014,7,7
4.18,2014,7,8
4.17,2014,7,9
4.15,2014,7,10
4.13,2014,7,11
4.13,2014,7,14
4.13,2014,7,15
4.16,2014,7,16
4.04,2014,7,17
4.08,2014,7,18
3.87,2014,7,21
3.81,2014,7,22
3.83,2014,7,23
3.83,2014,7,24
3.86,2014,7,25
3.84,2014,7,28
3.79,2014,7,29
3.78,2014,7,30
3.78,2014,7,31
3.77,2014,8,1
3.87,2014,8,4
3.87,2014,8,5
3.92,2014,8,6
3.99,2014,8,7
3.94,2014,8,8
4,2014,8,11
3.94,2014,8,12
3.9,2014,8,13
3.85,2014,8,14
3.8,2014,8,15
3.78,2014,8,18
3.84,2014,8,19
3.88,2014,8,20
3.88,2014,8,21
3.88,2014,8,22
3.94,2014,8,25
3.99,2014,8,26
4.02,2014,8,27
4.06,2014,8,28
4.04,2014,8,29
4.01,2014,9,2
3.94,2014,9,3
3.91,2014,9,4
3.86,2014,9,5
3.86,2014,9,8
3.93,2014,9,9
3.98,2014,9,10
3.94,2014,9,11
3.82,2014,9,12
3.92,2014,9,15
3.85,2014,9,16
3.97,2014,9,17
3.99,2014,9,18
3.99,2014,9,19
3.88,2014,9,22
3.9,2014,9,23
3.84,2014,9,24
3.89,2014,9,25
3.89,2014,9,26
3.89,2014,9,29
4.14,2014,9,30
4.14,2014,10,1
4,2014,10,2
3.94,2014,10,3
3.89,2014,10,6
3.88,2014,10,7
3.88,2014,10,8
3.87,2014,10,9
3.86,2014,10,10
3.87,2014,10,13
3.91,2014,10,14
3.81,2014,10,15
3.8,2014,10,16
3.73,2014,10,17
3.69,2014,10,20
3.62,2014,10,21
3.69,2014,10,22
3.6,2014,10,23
3.53,2014,10,24
3.56,2014,10,27
3.53,2014,10,28
3.6,2014,10,29
3.76,2014,10,30
3.82,2014,10,31
3.82,2014,11,3
3.67,2014,11,4
3.83,2014,11,5
3.92,2014,11,6
3.92,2014,11,7
4.18,2014,11,10
4.18,2014,11,11
4.2,2014,11,12
4.2,2014,11,13
4.05,2014,11,14
4.26,2014,11,17
4.33,2014,11,18
4.41,2014,11,19
4.41,2014,11,20
4.32,2014,11,21
4.09,2014,11,24
4.09,2014,11,25
4.15,2014,11,26
4.3,2014,11,28
4.3,2014,12,1
3.77,2014,12,2
3.63,2014,12,3
3.63,2014,12,4
3.42,2014,12,5
3.42,2014,12,8
3.63,2014,12,9
3.65,2014,12,10
3.68,2014,12,11
3.91,2014,12,12
3.72,2014,12,15
3.58,2014,12,16
3.72,2014,12,17
3.71,2014,12,18
3.71,2014,12,19
3.05,2014,12,22
2.99,2014,12,23
2.99,2014,12,24
2.74,2014,12,26
3.07,2014,12,29
3.14,2014,12,30
3.14,2014,12,31
3.01,2015,1,2
3.22,2015,1,5
2.98,2015,1,6
3.08,2015,1,7
2.92,2015,1,8
2.96,2015,1,9
2.9,2015,1,12
2.92,2015,1,13
3.15,2015,1,14
3.32,2015,1,15
3.11,2015,1,16
2.94,2015,1,20
2.94,2015,1,21
2.95,2015,1,22
2.96,2015,1,23
2.92,2015,1,26
2.96,2015,1,27
2.89,2015,1,28
2.88,2015,1,29
2.88,2015,1,30
2.88,2015,2,2
2.67,2015,2,3
2.73,2015,2,4
2.66,2015,2,5
2.66,2015,2,6
2.62,2015,2,9
2.67,2015,2,10
2.86,2015,2,11
2.86,2015,2,12
2.75,2015,2,13
2.75,2015,2,17
2.92,2015,2,18
2.92,2015,2,19
3.02,2015,2,20
3.22,2015,2,23
3.22,2015,2,24
3.21,2015,2,25
3.21,2015,2,26
2.79,2015,2,27
2.79,2015,3,2
3,2015,3,3
3.27,2015,3,4
3.27,2015,3,5
2.89,2015,3,6
2.75,2015,3,9
2.76,2015,3,10
2.76,2015,3,11
2.82,2015,3,12
2.72,2015,3,13
2.68,2015,3,16
2.82,2015,3,17
2.8,2015,3,18
2.86,2015,3,19
2.86,2015,3,20
2.72,2015,3,23
2.79,2015,3,24
2.77,2015,3,25
2.77,2015,3,26
2.89,2015,3,27
2.64,2015,3,30
2.65,2015,3,31
2.62,2015,4,1
2.63,2015,4,2
2.63,2015,4,6
2.71,2015,4,7
2.71,2015,4,8
2.72,2015,4,9
2.58,2015,4,10
2.58,2015,4,13
2.58,2015,4,14
2.62,2015,4,15
2.61,2015,4,16
2.67,2015,4,17
2.57,2015,4,20
2.59,2015,4,21
2.63,2015,4,22
2.59,2015,4,23
2.59,2015,4,24
2.5,2015,4,27
2.55,2015,4,28
2.55,2015,4,29
2.56,2015,4,30
2.68,2015,5,1
2.72,2015,5,4
2.76,2015,5,5
2.76,2015,5,6
2.74,2015,5,7
2.78,2015,5,8
2.85,2015,5,11
2.85,2015,5,12
2.85,2015,5,13
2.87,2015,5,14
2.96,2015,5,15
3.01,2015,5,18
3.01,2015,5,19
3.04,2015,5,20
2.96,2015,5,21
2.96,2015,5,22
2.82,2015,5,26
2.82,2015,5,27
2.78,2015,5,28
2.78,2015,5,29
2.78,2015,6,1
2.63,2015,6,2
2.65,2015,6,3
2.6,2015,6,4
2.6,2015,6,5
2.6,2015,6,8
2.72,2015,6,9
2.81,2015,6,10
2.88,2015,6,11
2.88,2015,6,12
2.89,2015,6,15
2.94,2015,6,16
2.93,2015,6,17
2.93,2015,6,18
2.81,2015,6,19
2.79,2015,6,22
2.83,2015,6,23
2.83,2015,6,24
2.8,2015,6,25
2.77,2015,6,26
2.77,2015,6,29
2.8,2015,6,30
2.78,2015,7,1
2.79,2015,7,2
2.79,2015,7,3
2.79,2015,7,6
2.77,2015,7,7
2.77,2015,7,8
2.7,2015,7,9
2.7,2015,7,10
2.88,2015,7,13
2.88,2015,7,14
2.93,2015,7,15
2.9,2015,7,16
2.88,2015,7,17
2.88,2015,7,20
2.84,2015,7,21
2.84,2015,7,22
2.92,2015,7,23
2.92,2015,7,24
2.92,2015,7,27
2.89,2015,7,28
2.91,2015,7,29
2.87,2015,7,30
2.76,2015,7,31
2.76,2015,8,3
2.83,2015,8,4
2.85,2015,8,5
2.76,2015,8,6
2.76,2015,8,7
2.85,2015,8,10
2.84,2015,8,11
2.93,2015,8,12
2.93,2015,8,13
2.83,2015,8,14
2.79,2015,8,17
2.71,2015,8,18
2.77,2015,8,19
2.77,2015,8,20
2.7,2015,8,21
2.65,2015,8,24
2.71,2015,8,25
2.73,2015,8,26
2.69,2015,8,27
2.69,2015,8,28
2.7,2015,8,31
2.7,2015,9,1
2.7,2015,9,2
2.67,2015,9,3
2.67,2015,9,4
2.67,2015,9,7
2.74,2015,9,8
2.74,2015,9,9
2.71,2015,9,10
2.67,2015,9,11
2.7,2015,9,14
2.74,2015,9,15
2.69,2015,9,16
2.69,2015,9,17
2.69,2015,9,18
2.61,2015,9,21
2.61,2015,9,22
2.62,2015,9,23
2.62,2015,9,24
2.6,2015,9,25
2.66,2015,9,28
2.57,2015,9,29
2.47,2015,9,30
2.37,2015,10,1
2.37,2015,10,2
2.34,2015,10,5
2.35,2015,10,6
2.35,2015,10,7
2.35,2015,10,8
2.49,2015,10,9
2.48,2015,10,12
2.47,2015,10,13
2.47,2015,10,14
2.54,2015,10,15
2.42,2015,10,16
2.43,2015,10,19
2.46,2015,10,20
2.37,2015,10,21
2.37,2015,10,22
2.28,2015,10,23
2.18,2015,10,26
2.14,2015,10,27
2.14,2015,10,28
2.15,2015,10,29
1.98,2015,10,30
1.92,2015,11,2
1.92,2015,11,3
2.04,2015,11,4
2.04,2015,11,5
2.19,2015,11,6
2.19,2015,11,9
2.14,2015,11,10
2.13,2015,11,11
2.05,2015,11,12
2.02,2015,11,13
2.02,2015,11,16
2.05,2015,11,17
2.1,2015,11,18
2.1,2015,11,19
2.18,2015,11,20
2.18,2015,11,23
2.14,2015,11,24
2.14,2015,11,25
2.14,2015,11,26
2.14,2015,11,27
2.11,2015,11,30
2.11,2015,12,1
2.19,2015,12,2
2.14,2015,12,3
2.1,2015,12,4
2.06,2015,12,7
2.01,2015,12,8
2,2015,12,9
1.95,2015,12,10
1.79,2015,12,11
1.7,2015,12,14
1.66,2015,12,15
1.7,2015,12,16
1.79,2015,12,17
1.74,2015,12,18
1.76,2015,12,21
1.73,2015,12,22
1.63,2015,12,23
1.63,2015,12,24
1.63,2015,12,25
2.11,2015,12,28
2.39,2015,12,29
2.28,2015,12,30
2.28,2015,12,31
2.28,2016,1,1
2.39,2016,1,4
2.33,2016,1,5
2.37,2016,1,6
2.35,2016,1,7
2.47,2016,1,8
2.54,2016,1,11
2.4,2016,1,12
2.28,2016,1,13
2.21,2016,1,14
2.18,2016,1,15
2.18,2016,1,18
2.23,2016,1,19
2.18,2016,1,20
2.22,2016,1,21
2.21,2016,1,22
2.16,2016,1,25
2.26,2016,1,26
2.26,2016,1,27
2.15,2016,1,28
2.28,2016,1,29
2.28,2016,2,1
2.07,2016,2,2
2.06,2016,2,3
2.07,2016,2,4
2.08,2016,2,5
2.23,2016,2,8
2.17,2016,2,9
2.16,2016,2,10
2.15,2016,2,11
2.08,2016,2,12
2.08,2016,2,15
1.95,2016,2,16
1.93,2016,2,17
1.89,2016,2,18
1.83,2016,2,19
1.86,2016,2,22
1.85,2016,2,23
1.85,2016,2,24
1.78,2016,2,25
1.78,2016,2,26
1.62,2016,2,29
1.57,2016,3,1
1.6,2016,3,2
1.59,2016,3,3
1.49,2016,3,4
1.56,2016,3,7
1.6,2016,3,8
1.61,2016,3,9
1.72,2016,3,10
1.74,2016,3,11
1.68,2016,3,14
1.81,2016,3,15
1.77,2016,3,16
1.84,2016,3,17
1.84,2016,3,18
1.79,2016,3,21
1.79,2016,3,22
1.79,2016,3,23
1.78,2016,3,24
1.78,2016,3,25
1.78,2016,3,28
1.77,2016,3,29
1.87,2016,3,30
1.98,2016,3,31
1.88,2016,4,1
1.96,2016,4,4
1.96,2016,4,5
1.91,2016,4,6
1.96,2016,4,7
1.99,2016,4,8
1.9,2016,4,11
1.97,2016,4,12
2.01,2016,4,13
1.93,2016,4,14
1.71,2016,4,15
1.76,2016,4,18
1.94,2016,4,19
1.94,2016,4,20
1.96,2016,4,21
1.92,2016,4,22
1.97,2016,4,25
1.97,2016,4,26
1.88,2016,4,27
1.88,2016,4,28
1.89,2016,4,29
1.91,2016,5,2
1.94,2016,5,3
2.03,2016,5,4
2.05,2016,5,5
1.86,2016,5,6
2.01,2016,5,9
2.01,2016,5,10
2.01,2016,5,11
2.01,2016,5,12
1.96,2016,5,13
1.91,2016,5,16
1.97,2016,5,17
1.91,2016,5,18
1.83,2016,5,19
1.81,2016,5,20
1.96,2016,5,23
1.91,2016,5,24
1.77,2016,5,25
1.77,2016,5,26
1.77,2016,5,27
1.77,2016,5,30
2.12,2016,5,31
2.25,2016,6,1
2.3,2016,6,2
2.31,2016,6,3
2.32,2016,6,6
2.32,2016,6,7
2.36,2016,6,8
2.34,2016,6,9
2.46,2016,6,10
2.55,2016,6,13
2.55,2016,6,14
2.62,2016,6,15
2.62,2016,6,16
2.59,2016,6,17
2.74,2016,6,20
2.79,2016,6,21
2.82,2016,6,22
2.69,2016,6,23
2.71,2016,6,24
2.79,2016,6,27
2.89,2016,6,28
2.94,2016,6,29
2.94,2016,6,30
2.89,2016,7,1
2.89,2016,7,4
2.82,2016,7,5
2.82,2016,7,6
2.78,2016,7,7
2.8,2016,7,8
2.88,2016,7,11
2.88,2016,7,12
2.81,2016,7,13
2.79,2016,7,14
2.7,2016,7,15
2.83,2016,7,18
2.83,2016,7,19
2.76,2016,7,20
2.76,2016,7,21
2.8,2016,7,22
2.8,2016,7,25
2.84,2016,7,26
2.84,2016,7,27
2.79,2016,7,28
2.97,2016,7,29
2.97,2016,8,1
2.79,2016,8,2
2.89,2016,8,3
2.89,2016,8,4
2.88,2016,8,5
2.85,2016,8,8
2.85,2016,8,9
2.76,2016,8,10
2.7,2016,8,11
2.7,2016,8,12
2.75,2016,8,15
2.75,2016,8,16
2.76,2016,8,17
2.75,2016,8,18
2.67,2016,8,19
2.75,2016,8,22
2.75,2016,8,23
2.82,2016,8,24
2.89,2016,8,25
2.91,2016,8,26
2.97,2016,8,29
2.95,2016,8,30
2.95,2016,8,31
2.95,2016,9,1
2.88,2016,9,2
2.88,2016,9,5
2.88,2016,9,6
2.77,2016,9,7
2.88,2016,9,8
2.93,2016,9,9
3.04,2016,9,12
3.04,2016,9,13
3.07,2016,9,14
2.98,2016,9,15
2.97,2016,9,16
3,2016,9,19
3.12,2016,9,20
3.19,2016,9,21
3.18,2016,9,22
3.06,2016,9,23
3.06,2016,9,26
3.09,2016,9,27
3.07,2016,9,28
2.98,2016,9,29
2.84,2016,9,30
2.84,2016,10,3
2.83,2016,10,4
2.83,2016,10,5
3.04,2016,10,6
3.02,2016,10,7
3.18,2016,10,10
3.17,2016,10,11
3.17,2016,10,12
3.16,2016,10,13
3.18,2016,10,14
3.21,2016,10,17
3.25,2016,10,18
3.18,2016,10,19
3.12,2016,10,20
2.92,2016,10,21
2.78,2016,10,24
2.69,2016,10,25
2.69,2016,10,26
2.72,2016,10,27
2.72,2016,10,28
2.85,2016,10,31
2.53,2016,11,1
2.53,2016,11,2
2.41,2016,11,3
2.2,2016,11,4
2.37,2016,11,7
2.34,2016,11,8
2.22,2016,11,9
2.08,2016,11,10
2.08,2016,11,11
2.26,2016,11,14
2.49,2016,11,15
2.49,2016,11,16
2.37,2016,11,17
2.6,2016,11,18
2.81,2016,11,21
2.73,2016,11,22
2.76,2016,11,23
2.76,2016,11,24
2.76,2016,11,25
2.96,2016,11,28
3.02,2016,11,29
3.32,2016,11,30
3.32,2016,12,1
3.44,2016,12,2
3.44,2016,12,5
3.75,2016,12,6
3.8,2016,12,7
3.68,2016,12,8
3.75,2016,12,9
3.6,2016,12,12
3.65,2016,12,13
3.55,2016,12,14
3.56,2016,12,15
3.51,2016,12,16
3.55,2016,12,19
3.39,2016,12,20
3.5,2016,12,21
3.5,2016,12,22
3.6,2016,12,23
3.6,2016,12,26
3.7,2016,12,27
3.7,2016,12,28
3.71,2016,12,29
3.71,2016,12,30
3.71,2017,1,2
3.41,2017,1,3
3.42,2017,1,4
3.42,2017,1,5
3.38,2017,1,6
3.14,2017,1,9
3.21,2017,1,10
3.27,2017,1,11
3.36,2017,1,12
3.36,2017,1,13
3.36,2017,1,16
3.37,2017,1,17
3.26,2017,1,18
3.25,2017,1,19
3.23,2017,1,20
3.16,2017,1,23
3.16,2017,1,24
3.26,2017,1,25
3.44,2017,1,26
3.31,2017,1,27
3.22,2017,1,30
3,2017,1,31
3.15,2017,2,1
3.13,2017,2,2
3.13,2017,2,3
2.92,2017,2,6
3.03,2017,2,7
3.05,2017,2,8
3.11,2017,2,9
3.11,2017,2,10
2.93,2017,2,13
2.85,2017,2,14
2.95,2017,2,15
2.88,2017,2,16
2.75,2017,2,17
2.75,2017,2,20
2.56,2017,2,21
2.52,2017,2,22
2.63,2017,2,23
2.63,2017,2,24
2.44,2017,2,27
2.54,2017,2,28
2.54,2017,3,1
2.59,2017,3,2
2.5,2017,3,3
2.68,2017,3,6
2.68,2017,3,7
2.59,2017,3,8
2.83,2017,3,9
2.98,2017,3,10
3.04,2017,3,13
3.02,2017,3,14
3.02,2017,3,15
2.84,2017,3,16
2.85,2017,3,17
2.93,2017,3,20
3.09,2017,3,21
3.02,2017,3,22
2.93,2017,3,23
2.97,2017,3,24
2.94,2017,3,27
2.95,2017,3,28
3.03,2017,3,29
3.08,2017,3,30
3.13,2017,3,31
3.13,2017,4,3
3.06,2017,4,4
3.22,2017,4,5
3.23,2017,4,6
3.23,2017,4,7
3.15,2017,4,10
3.11,2017,4,11
2.97,2017,4,12
3,2017,4,13
3,2017,4,14
3.09,2017,4,17
3.11,2017,4,18
3.11,2017,4,19
3.13,2017,4,20
3.06,2017,4,21
3.06,2017,4,24
2.99,2017,4,25
3.06,2017,4,26
3.13,2017,4,27
3.2,2017,4,28
3.2,2017,5,1
3.13,2017,5,2
3.14,2017,5,3
3.11,2017,5,4
3.1,2017,5,5
3.06,2017,5,8
3.03,2017,5,9
3.03,2017,5,10
3.23,2017,5,11
3.24,2017,5,12
3.26,2017,5,15
3.27,2017,5,16
3.27,2017,5,17
3.13,2017,5,18
3.11,2017,5,19
3.24,2017,5,22
3.22,2017,5,23
3.22,2017,5,24
3.1,2017,5,25
3.1,2017,5,26
3.1,2017,5,29
3.1,2017,5,30
3.05,2017,5,31
3.05,2017,6,1
2.85,2017,6,2
2.92,2017,6,5
2.92,2017,6,6
3.06,2017,6,7
2.98,2017,6,8
3.03,2017,6,9
3.12,2017,6,12
3.12,2017,6,13
2.95,2017,6,14
2.94,2017,6,15
3.01,2017,6,16
2.87,2017,6,19
2.91,2017,6,20
2.91,2017,6,21
